   232    0.59534E+04    0.13506E+01    0.18842E-01    0.36160E+02
   233    0.59454E+04    0.13982E+01    0.19012E-01    0.37916E+02
   234    0.59365E+04    0.14477E+01    0.19182E-01    0.39675E+02
   235    0.59272E+04    0.14993E+01    0.19352E-01    0.41435E+02
   236    0.59171E+04    0.15529E+01    0.19523E-01    0.43196E+02
   237    0.59064E+04    0.16086E+01    0.19693E-01    0.44957E+02
   238    0.58951E+04    0.16665E+01    0.19864E-01    0.46718E+02
   239    0.58832E+04    0.17265E+01    0.20035E-01    0.48477E+02
   240    0.58705E+04    0.17885E+01    0.20206E-01    0.50233E+02
   241    0.58573E+04    0.18528E+01    0.20377E-01    0.51987E+02
   242    0.58435E+04    0.19192E+01    0.20548E-01    0.53736E+02
   243    0.58291E+04    0.19879E+01    0.20719E-01    0.55481E+02
   244    0.58141E+04    0.20588E+01    0.20891E-01    0.57221E+02
   245    0.57984E+04    0.21319E+01    0.21062E-01    0.58954E+02
   246    0.57821E+04    0.22073E+01    0.21233E-01    0.60682E+02
   247    0.57653E+04    0.22849E+01    0.21404E-01    0.62400E+02
   248    0.57479E+04    0.23650E+01    0.21576E-01    0.64111E+02
   249    0.57300E+04    0.24472E+01    0.21747E-01    0.65813E+02
   250    0.57114E+04    0.25318E+01    0.21918E-01    0.67505E+02
   251    0.56924E+04    0.26187E+01    0.22089E-01    0.69186E+02
   252    0.56726E+04    0.27080E+01    0.22260E-01    0.70856E+02
   253    0.56525E+04    0.27994E+01    0.22430E-01    0.72514E+02
   254    0.56318E+04    0.28934E+01    0.22601E-01    0.74159E+02
   255    0.56106E+04    0.29895E+01    0.22771E-01    0.75790E+02
   256    0.55888E+04    0.30882E+01    0.22941E-01    0.77409E+02
   257    0.55666E+04    0.31890E+01    0.23111E-01    0.79007E+02
   258    0.55438E+04    0.32923E+01    0.23281E-01    0.80597E+02
   259    0.55206E+04    0.33979E+01    0.23450E-01    0.82163E+02
